Sector,Fecha,Hora,Mp10,Mp2_5
amanecer ,01/05/2019,9,35,33
centro ,01/05/2019,9,0,0
santa rosa ,01/05/2019,9,290,285
universidad ,01/05/2019,9,19,18
amanecer ,01/05/2019,10,28,27
centro ,01/05/2019,10,0,0
santa rosa ,01/05/2019,10,376,369
universidad ,01/05/2019,10,15,14
amanecer ,01/05/2019,11,42,41
centro ,01/05/2019,11,0,0
santa rosa ,01/05/2019,11,406,397
universidad ,01/05/2019,11,15,14
amanecer ,01/05/2019,12,50,49
centro ,01/05/2019,12,0,0
santa rosa ,01/05/2019,12,412,403
universidad ,01/05/2019,12,18,17
amanecer ,01/05/2019,13,35,34
centro ,01/05/2019,13,0,0
santa rosa ,01/05/2019,13,374,370
universidad ,01/05/2019,13,15,14
amanecer ,01/05/2019,14,28,27
centro ,01/05/2019,14,0,0
santa rosa ,01/05/2019,14,355,353
universidad ,01/05/2019,14,13,12
amanecer ,01/05/2019,15,30,29
centro ,01/05/2019,15,0,0
santa rosa ,01/05/2019,15,367,364
universidad ,01/05/2019,15,11,10
amanecer ,01/05/2019,16,34,33
centro ,01/05/2019,16,0,0
santa rosa ,01/05/2019,16,356,354
universidad ,01/05/2019,16,13,12
amanecer ,01/05/2019,17,39,38
centro ,01/05/2019,17,0,0
santa rosa ,01/05/2019,17,362,358
universidad ,01/05/2019,17,13,12
amanecer ,01/05/2019,18,35,34
centro ,01/05/2019,18,0,0
santa rosa ,01/05/2019,18,360,356
universidad ,01/05/2019,18,12,11
amanecer ,01/05/2019,19,34,33
centro ,01/05/2019,19,0,0
santa rosa ,01/05/2019,19,361,358
universidad ,01/05/2019,19,14,13
amanecer ,01/05/2019,20,33,32
centro ,01/05/2019,20,0,0
santa rosa ,01/05/2019,20,354,352
universidad ,01/05/2019,20,16,15
amanecer ,01/05/2019,21,25,24
centro ,01/05/2019,21,0,0
santa rosa ,01/05/2019,21,345,344
universidad ,01/05/2019,21,13,12
amanecer ,01/05/2019,22,20,19
centro ,01/05/2019,22,0,0
santa rosa ,01/05/2019,22,343,342
universidad ,01/05/2019,22,11,10
amanecer ,01/05/2019,23,14,13
centro ,01/05/2019,23,0,0
santa rosa ,01/05/2019,23,306,305
universidad ,01/05/2019,23,9,8
amanecer ,02/05/2019,0,9,9
centro ,02/05/2019,0,0,0
santa rosa ,02/05/2019,0,329,327
universidad ,02/05/2019,0,7,6
amanecer ,02/05/2019,1,8,7
centro ,02/05/2019,1,0,0
santa rosa ,02/05/2019,1,339,338
universidad ,02/05/2019,1,6,5
amanecer ,02/05/2019,2,7,7
centro ,02/05/2019,2,0,0
santa rosa ,02/05/2019,2,334,333
universidad ,02/05/2019,2,6,5
amanecer ,02/05/2019,3,5,5
centro ,02/05/2019,3,0,0
santa rosa ,02/05/2019,3,294,293
universidad ,02/05/2019,3,5,4
amanecer ,02/05/2019,4,4,3
centro ,02/05/2019,4,0,0
santa rosa ,02/05/2019,4,310,308
universidad ,02/05/2019,4,3,2
amanecer ,02/05/2019,5,5,5
centro ,02/05/2019,5,0,0
santa rosa ,02/05/2019,5,334,333
universidad ,02/05/2019,5,4,3
amanecer ,02/05/2019,6,8,8
centro ,02/05/2019,6,0,0
santa rosa ,02/05/2019,6,317,316
universidad ,02/05/2019,6,4,3
amanecer ,02/05/2019,7,12,11
centro ,02/05/2019,7,0,0
santa rosa ,02/05/2019,7,301,300
universidad ,02/05/2019,7,4,3
amanecer ,02/05/2019,8,28,27
centro ,02/05/2019,8,0,0
santa rosa ,02/05/2019,8,325,324
universidad ,02/05/2019,8,8,7
amanecer ,02/05/2019,9,37,36
centro ,02/05/2019,9,0,0
santa rosa ,02/05/2019,9,349,347
universidad ,02/05/2019,9,11,10
amanecer ,02/05/2019,10,73,72
centro ,02/05/2019,10,0,0
santa rosa ,02/05/2019,10,381,377
amanecer ,02/05/2019,11,127,124
centro ,02/05/2019,11,0,0
santa rosa ,02/05/2019,11,416,411
universidad ,02/05/2019,11,30,28
amanecer ,02/05/2019,12,82,81
centro ,02/05/2019,12,0,0
santa rosa ,02/05/2019,12,397,391
universidad ,02/05/2019,12,50,48
amanecer ,02/05/2019,13,108,105
centro ,02/05/2019,13,0,0
santa rosa ,02/05/2019,13,383,379
universidad ,02/05/2019,13,26,25
amanecer ,02/05/2019,14,123,121
centro ,02/05/2019,14,0,0
santa rosa ,02/05/2019,14,429,423
universidad ,02/05/2019,14,36,34
amanecer ,02/05/2019,15,153,150
centro ,02/05/2019,15,0,0
santa rosa ,02/05/2019,15,416,409
universidad ,02/05/2019,15,40,38
amanecer ,02/05/2019,16,133,131
centro ,02/05/2019,16,0,0
santa rosa ,02/05/2019,16,384,379
universidad ,02/05/2019,16,24,23
amanecer ,02/05/2019,17,186,181
centro ,02/05/2019,17,0,0
santa rosa ,02/05/2019,17,361,357
universidad ,02/05/2019,17,29,27
amanecer ,02/05/2019,18,152,148
centro ,02/05/2019,18,0,0
santa rosa ,02/05/2019,18,241,237
amanecer ,02/05/2019,19,180,175
centro ,02/05/2019,19,0,0
santa rosa ,02/05/2019,19,239,235
universidad ,02/05/2019,19,26,25
amanecer ,02/05/2019,20,165,159
centro ,02/05/2019,20,0,0
santa rosa ,02/05/2019,20,377,368
universidad ,02/05/2019,20,22,21
amanecer ,02/05/2019,21,300,288
centro ,02/05/2019,21,0,0
santa rosa ,02/05/2019,21,625,596
universidad ,02/05/2019,21,101,98
amanecer ,02/05/2019,22,269,259
centro ,02/05/2019,22,0,0
santa rosa ,02/05/2019,22,752,699
universidad ,02/05/2019,22,186,182
amanecer ,02/05/2019,23,138,135
centro ,02/05/2019,23,0,0
santa rosa ,02/05/2019,23,664,627
universidad ,02/05/2019,23,125,122
amanecer ,03/05/2019,0,72,71
centro ,03/05/2019,0,0,0
santa rosa ,03/05/2019,0,358,352
universidad ,03/05/2019,0,49,47
amanecer ,03/05/2019,1,37,36
centro ,03/05/2019,1,0,0
santa rosa ,03/05/2019,1,314,310
universidad ,03/05/2019,1,23,21
amanecer ,03/05/2019,2,12,11
centro ,03/05/2019,2,0,0
santa rosa ,03/05/2019,2,237,236
universidad ,03/05/2019,2,7,6
amanecer ,03/05/2019,3,8,8
centro ,03/05/2019,3,0,0
santa rosa ,03/05/2019,3,236,235
universidad ,03/05/2019,3,6,5
amanecer ,03/05/2019,4,4,3
centro ,03/05/2019,4,0,0
santa rosa ,03/05/2019,4,231,230
universidad ,03/05/2019,4,4,3
amanecer ,03/05/2019,5,5,5
centro ,03/05/2019,5,0,0
santa rosa ,03/05/2019,5,224,223
universidad ,03/05/2019,5,4,3
amanecer ,03/05/2019,6,11,10
centro ,03/05/2019,6,0,0
santa rosa ,03/05/2019,6,210,209
universidad ,03/05/2019,6,3,2
amanecer ,03/05/2019,7,19,18
centro ,03/05/2019,7,0,0
santa rosa ,03/05/2019,7,267,262
universidad ,03/05/2019,7,8,7
amanecer ,03/05/2019,8,40,39
centro ,03/05/2019,8,0,0
santa rosa ,03/05/2019,8,359,356
universidad ,03/05/2019,8,23,22
amanecer ,03/05/2019,9,31,30
centro ,03/05/2019,9,0,0
santa rosa ,03/05/2019,9,363,360
universidad ,03/05/2019,9,12,11
amanecer ,03/05/2019,10,34,34
centro ,03/05/2019,10,0,0
santa rosa ,03/05/2019,10,366,363
universidad ,03/05/2019,10,11,10
amanecer ,03/05/2019,11,42,41
centro ,03/05/2019,11,0,0
santa rosa ,03/05/2019,11,364,361
universidad ,03/05/2019,11,18,17
amanecer ,03/05/2019,12,53,52
centro ,03/05/2019,12,0,0
santa rosa ,03/05/2019,12,368,364
universidad ,03/05/2019,12,24,23
amanecer ,03/05/2019,13,40,38
centro ,03/05/2019,13,0,0
santa rosa ,03/05/2019,13,367,364
universidad ,03/05/2019,13,21,20
amanecer ,03/05/2019,14,22,21
centro ,03/05/2019,14,0,0
santa rosa ,03/05/2019,14,362,360
universidad ,03/05/2019,14,14,13
amanecer ,03/05/2019,15,19,19
centro ,03/05/2019,15,0,0
santa rosa ,03/05/2019,15,363,360
universidad ,03/05/2019,15,13,12
amanecer ,03/05/2019,16,36,35
centro ,03/05/2019,16,0,0
santa rosa ,03/05/2019,16,396,392
universidad ,03/05/2019,16,15,14
amanecer ,03/05/2019,17,63,62
centro ,03/05/2019,17,0,0
santa rosa ,03/05/2019,17,385,381
amanecer ,03/05/2019,18,54,52
centro ,03/05/2019,18,0,0
pueblo nuevo ,03/05/2019,18,21,19
santa rosa ,03/05/2019,18,404,398
amanecer ,03/05/2019,19,45,44
centro ,03/05/2019,19,0,0
pueblo nuevo ,03/05/2019,19,33,31
santa rosa ,03/05/2019,19,388,384
amanecer ,03/05/2019,20,43,42
centro ,03/05/2019,20,0,0
pueblo nuevo ,03/05/2019,20,32,29
santa rosa ,03/05/2019,20,391,386
amanecer ,03/05/2019,21,37,35
centro ,03/05/2019,21,0,0
pueblo nuevo ,03/05/2019,21,27,25
santa rosa ,03/05/2019,21,384,379
amanecer ,03/05/2019,22,29,28
centro ,03/05/2019,22,0,0
pueblo nuevo ,03/05/2019,22,16,14
santa rosa ,03/05/2019,22,374,369
amanecer ,03/05/2019,23,27,26
centro ,03/05/2019,23,0,0
pueblo nuevo ,03/05/2019,23,10,9
santa rosa ,03/05/2019,23,355,353
amanecer ,04/05/2019,0,39,38
centro ,04/05/2019,0,0,0
pueblo nuevo ,04/05/2019,0,4,4
santa rosa ,04/05/2019,0,349,347
universidad ,04/05/2019,0,14,13
amanecer ,04/05/2019,1,33,31
centro ,04/05/2019,1,0,0
pueblo nuevo ,04/05/2019,1,5,4
santa rosa ,04/05/2019,1,345,344
universidad ,04/05/2019,1,14,13
amanecer ,04/05/2019,2,29,28
centro ,04/05/2019,2,0,0
pueblo nuevo ,04/05/2019,2,4,3
santa rosa ,04/05/2019,2,341,340
universidad ,04/05/2019,2,10,9
amanecer ,04/05/2019,3,13,13
centro ,04/05/2019,3,0,0
pueblo nuevo ,04/05/2019,3,2,2
santa rosa ,04/05/2019,3,339,338
universidad ,04/05/2019,3,10,9
amanecer ,04/05/2019,4,8,7
centro ,04/05/2019,4,0,0
pueblo nuevo ,04/05/2019,4,2,2
santa rosa ,04/05/2019,4,338,337
universidad ,04/05/2019,4,7,6
amanecer ,04/05/2019,5,5,4
centro ,04/05/2019,5,0,0
pueblo nuevo ,04/05/2019,5,2,2
santa rosa ,04/05/2019,5,338,337
universidad ,04/05/2019,5,4,3
amanecer ,04/05/2019,6,5,4
centro ,04/05/2019,6,0,0
pueblo nuevo ,04/05/2019,6,4,3
santa rosa ,04/05/2019,6,338,337
universidad ,04/05/2019,6,6,5
amanecer ,04/05/2019,7,7,6
centro ,04/05/2019,7,0,0
pueblo nuevo ,04/05/2019,7,5,4
santa rosa ,04/05/2019,7,340,339
universidad ,04/05/2019,7,7,6
amanecer ,04/05/2019,8,13,12
centro ,04/05/2019,8,0,0
pueblo nuevo ,04/05/2019,8,5,3
santa rosa ,04/05/2019,8,349,346
universidad ,04/05/2019,8,11,10
amanecer ,04/05/2019,9,16,15
centro ,04/05/2019,9,0,0
pueblo nuevo ,04/05/2019,9,14,12
santa rosa ,04/05/2019,9,349,347
universidad ,04/05/2019,9,10,9
amanecer ,04/05/2019,10,13,13
centro ,04/05/2019,10,0,0
pueblo nuevo ,04/05/2019,10,4,3
santa rosa ,04/05/2019,10,347,346
universidad ,04/05/2019,10,8,7
amanecer ,04/05/2019,11,10,9
centro ,04/05/2019,11,0,0
pueblo nuevo ,04/05/2019,11,5,4
santa rosa ,04/05/2019,11,350,349
universidad ,04/05/2019,11,7,6
amanecer ,04/05/2019,12,19,18
centro ,04/05/2019,12,0,0
pueblo nuevo ,04/05/2019,12,6,5
santa rosa ,04/05/2019,12,356,354
universidad ,04/05/2019,12,7,6
amanecer ,04/05/2019,13,15,15
centro ,04/05/2019,13,0,0
pueblo nuevo ,04/05/2019,13,4,3
santa rosa ,04/05/2019,13,351,349
universidad ,04/05/2019,13,8,7
amanecer ,04/05/2019,14,13,13
centro ,04/05/2019,14,0,0
pueblo nuevo ,04/05/2019,14,5,3
santa rosa ,04/05/2019,14,348,346
universidad ,04/05/2019,14,8,7
amanecer ,04/05/2019,15,21,20
centro ,04/05/2019,15,0,0
pueblo nuevo ,04/05/2019,15,8,7
santa rosa ,04/05/2019,15,366,363
universidad ,04/05/2019,15,9,8
amanecer ,04/05/2019,16,26,25
centro ,04/05/2019,16,0,0
pueblo nuevo ,04/05/2019,16,12,10
santa rosa ,04/05/2019,16,369,367
universidad ,04/05/2019,16,11,10
amanecer ,04/05/2019,17,35,33
centro ,04/05/2019,17,0,0
pueblo nuevo ,04/05/2019,17,14,12
santa rosa ,04/05/2019,17,431,421
universidad ,04/05/2019,17,13,12
amanecer ,04/05/2019,18,195,187
centro ,04/05/2019,18,0,0
pueblo nuevo ,04/05/2019,18,132,122
santa rosa ,04/05/2019,18,556,527
universidad ,04/05/2019,18,38,36
amanecer ,04/05/2019,19,289,275
centro ,04/05/2019,19,0,0
pueblo nuevo ,04/05/2019,19,47,44
santa rosa ,04/05/2019,19,680,630
universidad ,04/05/2019,19,83,81
amanecer ,04/05/2019,20,352,335
centro ,04/05/2019,20,0,0
pueblo nuevo ,04/05/2019,20,187,174
santa rosa ,04/05/2019,20,545,517
universidad ,04/05/2019,20,129,126
amanecer ,04/05/2019,21,344,327
centro ,04/05/2019,21,0,0
pueblo nuevo ,04/05/2019,21,143,132
santa rosa ,04/05/2019,21,589,556
universidad ,04/05/2019,21,116,113
amanecer ,04/05/2019,22,179,172
centro ,04/05/2019,22,0,0
pueblo nuevo ,04/05/2019,22,167,151
santa rosa ,04/05/2019,22,485,465
universidad ,04/05/2019,22,118,116
amanecer ,04/05/2019,23,46,45
centro ,04/05/2019,23,0,0
pueblo nuevo ,04/05/2019,23,136,126
santa rosa ,04/05/2019,23,409,399
universidad ,04/05/2019,23,54,52
amanecer ,05/05/2019,0,33,32
centro ,05/05/2019,0,0,0
pueblo nuevo ,05/05/2019,0,90,82
santa rosa ,05/05/2019,0,419,408
universidad ,05/05/2019,0,31,29
amanecer ,05/05/2019,1,55,53
centro ,05/05/2019,1,0,0
pueblo nuevo ,05/05/2019,1,69,63
santa rosa ,05/05/2019,1,383,376
universidad ,05/05/2019,1,36,34
amanecer ,05/05/2019,2,49,47
centro ,05/05/2019,2,0,0
pueblo nuevo ,05/05/2019,2,64,57
santa rosa ,05/05/2019,2,359,355
universidad ,05/05/2019,2,33,31
amanecer ,05/05/2019,3,31,30
centro ,05/05/2019,3,0,0
pueblo nuevo ,05/05/2019,3,25,22
santa rosa ,05/05/2019,3,356,353
universidad ,05/05/2019,3,22,21
amanecer ,05/05/2019,4,18,18
centro ,05/05/2019,4,0,0
pueblo nuevo ,05/05/2019,4,27,24
santa rosa ,05/05/2019,4,350,348
universidad ,05/05/2019,4,22,20
amanecer ,05/05/2019,5,18,17
centro ,05/05/2019,5,0,0
pueblo nuevo ,05/05/2019,5,27,25
santa rosa ,05/05/2019,5,356,354
universidad ,05/05/2019,5,16,15
amanecer ,05/05/2019,6,20,19
centro ,05/05/2019,6,0,0
pueblo nuevo ,05/05/2019,6,24,22
santa rosa ,05/05/2019,6,357,354
universidad ,05/05/2019,6,18,17
amanecer ,05/05/2019,7,29,27
centro ,05/05/2019,7,0,0
pueblo nuevo ,05/05/2019,7,26,23
santa rosa ,05/05/2019,7,381,375
universidad ,05/05/2019,7,17,16
amanecer ,05/05/2019,8,38,37
centro ,05/05/2019,8,0,0
pueblo nuevo ,05/05/2019,8,24,22
santa rosa ,05/05/2019,8,367,363
universidad ,05/05/2019,8,19,18
amanecer ,05/05/2019,9,28,27
centro ,05/05/2019,9,0,0
pueblo nuevo ,05/05/2019,9,33,30
santa rosa ,05/05/2019,9,368,365
universidad ,05/05/2019,9,17,16
amanecer ,05/05/2019,10,30,29
centro ,05/05/2019,10,0,0
pueblo nuevo ,05/05/2019,10,37,35
santa rosa ,05/05/2019,10,372,368
universidad ,05/05/2019,10,25,23
amanecer ,05/05/2019,11,24,24
centro ,05/05/2019,11,0,0
pueblo nuevo ,05/05/2019,11,28,26
santa rosa ,05/05/2019,11,353,351
universidad ,05/05/2019,11,21,20
amanecer ,05/05/2019,12,56,55
centro ,05/05/2019,12,0,0
pueblo nuevo ,05/05/2019,12,20,18
santa rosa ,05/05/2019,12,349,347
universidad ,05/05/2019,12,10,9
amanecer ,05/05/2019,13,20,19
centro ,05/05/2019,13,0,0
pueblo nuevo ,05/05/2019,13,15,14
santa rosa ,05/05/2019,13,347,346
universidad ,05/05/2019,13,9,8
amanecer ,05/05/2019,14,18,18
centro ,05/05/2019,14,0,0
pueblo nuevo ,05/05/2019,14,13,12
santa rosa ,05/05/2019,14,345,344
universidad ,05/05/2019,14,9,8
amanecer ,05/05/2019,15,19,18
centro ,05/05/2019,15,0,0
pueblo nuevo ,05/05/2019,15,14,13
santa rosa ,05/05/2019,15,344,343
universidad ,05/05/2019,15,7,6
amanecer ,05/05/2019,16,16,16
centro ,05/05/2019,16,0,0
pueblo nuevo ,05/05/2019,16,17,15
santa rosa ,05/05/2019,16,350,348
universidad ,05/05/2019,16,7,6
amanecer ,05/05/2019,17,29,28
centro ,05/05/2019,17,0,0
pueblo nuevo ,05/05/2019,17,33,30
santa rosa ,05/05/2019,17,358,355
universidad ,05/05/2019,17,7,6
amanecer ,05/05/2019,18,101,98
centro ,05/05/2019,18,0,0
pueblo nuevo ,05/05/2019,18,155,142
santa rosa ,05/05/2019,18,438,425
universidad ,05/05/2019,18,19,18
amanecer ,05/05/2019,19,203,195
centro ,05/05/2019,19,0,0
pueblo nuevo ,05/05/2019,19,80,75
santa rosa ,05/05/2019,19,453,437
universidad ,05/05/2019,19,43,41
amanecer ,05/05/2019,20,150,144
centro ,05/05/2019,20,0,0
pueblo nuevo ,05/05/2019,20,38,34
santa rosa ,05/05/2019,20,402,394
universidad ,05/05/2019,20,36,34
amanecer ,05/05/2019,21,142,136
centro ,05/05/2019,21,0,0
pueblo nuevo ,05/05/2019,21,65,61
santa rosa ,05/05/2019,21,399,391
universidad ,05/05/2019,21,38,36
amanecer ,05/05/2019,22,82,80
centro ,05/05/2019,22,0,0
pueblo nuevo ,05/05/2019,22,44,40
santa rosa ,05/05/2019,22,379,372
universidad ,05/05/2019,22,25,23
amanecer ,05/05/2019,23,54,53
centro ,05/05/2019,23,0,0
pueblo nuevo ,05/05/2019,23,25,23
santa rosa ,05/05/2019,23,367,363
universidad ,05/05/2019,23,26,25
amanecer ,06/05/2019,0,48,47
centro ,06/05/2019,0,0,0
pueblo nuevo ,06/05/2019,0,18,15
santa rosa ,06/05/2019,0,358,355
universidad ,06/05/2019,0,19,18
amanecer ,06/05/2019,1,30,29
centro ,06/05/2019,1,0,0
pueblo nuevo ,06/05/2019,1,17,15
santa rosa ,06/05/2019,1,351,348
universidad ,06/05/2019,1,17,16
amanecer ,06/05/2019,2,23,22
centro ,06/05/2019,2,0,0
pueblo nuevo ,06/05/2019,2,11,9
santa rosa ,06/05/2019,2,349,347
universidad ,06/05/2019,2,11,10
amanecer ,06/05/2019,3,15,15
centro ,06/05/2019,3,0,0
pueblo nuevo ,06/05/2019,3,9,8
santa rosa ,06/05/2019,3,344,343
universidad ,06/05/2019,3,12,11
amanecer ,06/05/2019,4,10,9
centro ,06/05/2019,4,0,0
pueblo nuevo ,06/05/2019,4,7,6
santa rosa ,06/05/2019,4,341,341
universidad ,06/05/2019,4,9,8
amanecer ,06/05/2019,5,9,8
centro ,06/05/2019,5,0,0
pueblo nuevo ,06/05/2019,5,5,4
santa rosa ,06/05/2019,5,342,341
universidad ,06/05/2019,5,8,7
amanecer ,06/05/2019,6,17,16
centro ,06/05/2019,6,0,0
pueblo nuevo ,06/05/2019,6,7,6
santa rosa ,06/05/2019,6,346,345
universidad ,06/05/2019,6,10,9
amanecer ,06/05/2019,7,45,43
centro ,06/05/2019,7,0,0
pueblo nuevo ,06/05/2019,7,17,16
santa rosa ,06/05/2019,7,350,347
universidad ,06/05/2019,7,7,6
amanecer ,06/05/2019,8,41,40
centro ,06/05/2019,8,0,0
pueblo nuevo ,06/05/2019,8,22,20
santa rosa ,06/05/2019,8,372,366
universidad ,06/05/2019,8,11,10
amanecer ,06/05/2019,9,35,34
centro ,06/05/2019,9,0,0
pueblo nuevo ,06/05/2019,9,20,19
santa rosa ,06/05/2019,9,362,359
universidad ,06/05/2019,9,11,10
amanecer ,06/05/2019,10,25,25
centro ,06/05/2019,10,0,0
pueblo nuevo ,06/05/2019,10,24,22
santa rosa ,06/05/2019,10,353,351
universidad ,06/05/2019,10,13,12
amanecer ,06/05/2019,11,20,19
centro ,06/05/2019,11,0,0
pueblo nuevo ,06/05/2019,11,28,25
santa rosa ,06/05/2019,11,366,362
universidad ,06/05/2019,11,9,8
amanecer ,06/05/2019,12,13,12
centro ,06/05/2019,12,0,0
pueblo nuevo ,06/05/2019,12,29,26
santa rosa ,06/05/2019,12,355,353
universidad ,06/05/2019,12,7,6
amanecer ,06/05/2019,13,13,12
centro ,06/05/2019,13,0,0
pueblo nuevo ,06/05/2019,13,30,28
santa rosa ,06/05/2019,13,356,353
universidad ,06/05/2019,13,8,7
amanecer ,06/05/2019,14,11,11
centro ,06/05/2019,14,0,0
pueblo nuevo ,06/05/2019,14,39,37
santa rosa ,06/05/2019,14,352,351
universidad ,06/05/2019,14,10,9
amanecer ,06/05/2019,15,13,12
centro ,06/05/2019,15,0,0
pueblo nuevo ,06/05/2019,15,18,18
santa rosa ,06/05/2019,15,348,347
universidad ,06/05/2019,15,9,8
amanecer ,06/05/2019,16,17,17
centro ,06/05/2019,16,0,0
pueblo nuevo ,06/05/2019,16,25,23
santa rosa ,06/05/2019,16,361,358
universidad ,06/05/2019,16,9,8
amanecer ,06/05/2019,17,47,46
centro ,06/05/2019,17,0,0
pueblo nuevo ,06/05/2019,17,51,47
santa rosa ,06/05/2019,17,458,446
universidad ,06/05/2019,17,10,9
amanecer ,06/05/2019,18,125,121
centro ,06/05/2019,18,0,0
pueblo nuevo ,06/05/2019,18,61,56
santa rosa ,06/05/2019,18,543,511
universidad ,06/05/2019,18,13,12
amanecer ,06/05/2019,19,146,141
centro ,06/05/2019,19,0,0
pueblo nuevo ,06/05/2019,19,81,75
santa rosa ,06/05/2019,19,429,417
universidad ,06/05/2019,19,17,16
amanecer ,06/05/2019,20,138,134
centro ,06/05/2019,20,0,0
pueblo nuevo ,06/05/2019,20,46,43
santa rosa ,06/05/2019,20,377,371
universidad ,06/05/2019,20,24,23
amanecer ,06/05/2019,21,93,90
centro ,06/05/2019,21,0,0
pueblo nuevo ,06/05/2019,21,47,43
santa rosa ,06/05/2019,21,374,368
universidad ,06/05/2019,21,27,25
amanecer ,06/05/2019,22,55,53
centro ,06/05/2019,22,0,0
pueblo nuevo ,06/05/2019,22,46,42
santa rosa ,06/05/2019,22,367,362
universidad ,06/05/2019,22,21,19
amanecer ,06/05/2019,23,33,32
centro ,06/05/2019,23,0,0
pueblo nuevo ,06/05/2019,23,48,44
santa rosa ,06/05/2019,23,372,365
universidad ,06/05/2019,23,20,19
amanecer ,07/05/2019,0,33,32
centro ,07/05/2019,0,0,0
pueblo nuevo ,07/05/2019,0,39,35
santa rosa ,07/05/2019,0,363,359
universidad ,07/05/2019,0,18,17
amanecer ,07/05/2019,1,26,25
centro ,07/05/2019,1,0,0
pueblo nuevo ,07/05/2019,1,36,32
santa rosa ,07/05/2019,1,365,361
universidad ,07/05/2019,1,20,19
amanecer ,07/05/2019,2,15,15
centro ,07/05/2019,2,0,0
pueblo nuevo ,07/05/2019,2,28,25
santa rosa ,07/05/2019,2,355,352
universidad ,07/05/2019,2,17,16
amanecer ,07/05/2019,3,13,13
centro ,07/05/2019,3,0,0
pueblo nuevo ,07/05/2019,3,17,16
santa rosa ,07/05/2019,3,353,350
universidad ,07/05/2019,3,12,11
amanecer ,07/05/2019,4,12,11
centro ,07/05/2019,4,0,0
pueblo nuevo ,07/05/2019,4,10,9
santa rosa ,07/05/2019,4,344,342
universidad ,07/05/2019,4,9,8
amanecer ,07/05/2019,5,19,19
centro ,07/05/2019,5,0,0
pueblo nuevo ,07/05/2019,5,8,7
santa rosa ,07/05/2019,5,347,345
universidad ,07/05/2019,5,9,8
amanecer ,07/05/2019,6,21,21
centro ,07/05/2019,6,0,0
pueblo nuevo ,07/05/2019,6,12,11
santa rosa ,07/05/2019,6,347,345
universidad ,07/05/2019,6,9,8
amanecer ,07/05/2019,7,28,27
centro ,07/05/2019,7,0,0
pueblo nuevo ,07/05/2019,7,12,11
santa rosa ,07/05/2019,7,357,354
universidad ,07/05/2019,7,11,10
amanecer ,07/05/2019,8,53,51
centro ,07/05/2019,8,0,0
pueblo nuevo ,07/05/2019,8,24,22
santa rosa ,07/05/2019,8,360,357
universidad ,07/05/2019,8,15,14
amanecer ,07/05/2019,9,62,61
centro ,07/05/2019,9,0,0
pueblo nuevo ,07/05/2019,9,36,33
santa rosa ,07/05/2019,9,361,358
universidad ,07/05/2019,9,15,14
amanecer ,07/05/2019,10,51,49
centro ,07/05/2019,10,0,0
pueblo nuevo ,07/05/2019,10,55,50
santa rosa ,07/05/2019,10,370,364
universidad ,07/05/2019,10,19,18
amanecer ,07/05/2019,11,34,33
centro ,07/05/2019,11,0,0
pueblo nuevo ,07/05/2019,11,42,39
santa rosa ,07/05/2019,11,376,370
universidad ,07/05/2019,11,13,12
amanecer ,07/05/2019,12,35,34
centro ,07/05/2019,12,0,0
pueblo nuevo ,07/05/2019,12,47,43
santa rosa ,07/05/2019,12,378,373
universidad ,07/05/2019,12,12,11
amanecer ,07/05/2019,13,47,46
centro ,07/05/2019,13,0,0
pueblo nuevo ,07/05/2019,13,40,37
santa rosa ,07/05/2019,13,382,377
universidad ,07/05/2019,13,12,11
amanecer ,07/05/2019,14,35,34
centro ,07/05/2019,14,0,0
pueblo nuevo ,07/05/2019,14,39,36
santa rosa ,07/05/2019,14,379,374
universidad ,07/05/2019,14,11,10
amanecer ,07/05/2019,15,42,41
centro ,07/05/2019,15,0,0
pueblo nuevo ,07/05/2019,15,48,44
santa rosa ,07/05/2019,15,374,369
amanecer ,07/05/2019,16,71,69
centro ,07/05/2019,16,0,0
pueblo nuevo ,07/05/2019,16,60,55
santa rosa ,07/05/2019,16,377,370
universidad ,07/05/2019,16,15,14
amanecer ,07/05/2019,17,60,58
centro ,07/05/2019,17,0,0
pueblo nuevo ,07/05/2019,17,93,84
santa rosa ,07/05/2019,17,391,384
universidad ,07/05/2019,17,15,14
amanecer ,07/05/2019,18,78,76
centro ,07/05/2019,18,0,0
pueblo nuevo ,07/05/2019,18,99,91
santa rosa ,07/05/2019,18,189,174
amanecer ,07/05/2019,19,75,73
